#_1_NUMBER_Running_object_number_,#_2_FLAGS_Extraction_flags_,#_3_ALPHAWIN_J2000_Windowed_right_ascension_(J2000)_[deg],#_4_DELTAWIN_J2000_windowed_declination_(J2000)_[deg],#_5_XWIN_IMAGE_Windowed_position_estimate_along_x_[pixel],#_6_YWIN_IMAGE_Windowed_position_estimate_along_y_[pixel],#_7_ERRAWIN_IMAGE_RMS_windowed_pos_error_along_major_axis_[pixel],#_8_ERRBWIN_IMAGE_RMS_windowed_pos_error_along_minor_axis_[pixel],#_9_ERRTHETAWIN_IMAGE_Windowed_error_ellipse_pos_angle_(CCW/x)_[deg],#_10_CLASS_STAR_S/G_classifier_output_,#_11_XMIN_IMAGE_Minimum_x-coordinate_among_detected_pixels_[pixel],#_12_YMIN_IMAGE_Minimum_y-coordinate_among_detected_pixels_[pixel],#_13_XMAX_IMAGE_Maximum_x-coordinate_among_detected_pixels_[pixel],#_14_YMAX_IMAGE_Maximum_y-coordinate_among_detected_pixels_[pixel],#_15_X_IMAGE_Object_position_along_x_[pixel],#_16_Y_IMAGE_Object_position_along_y_[pixel],#_17_X_IMAGE_DBL_Object_position_along_x_(double_precision)_[pixel],#_18_Y_IMAGE_DBL_Object_position_along_y_(double_precision)_[pixel],#_19_MAG_AUTO_Kron-like_elliptical_aperture_magnitude_[mag],#_20_MAGERR_AUTO_RMS_error_for_AUTO_magnitude_[mag],#_21_MAG_APER_Fixed_aperture_magnitude_vector_[mag],#_22_MAGERR_APER_RMS_error_vector_for_fixed_aperture_mag._[mag],#_23_ISOAREAF_IMAGE_Isophotal_area_(filtered)_above_Detection_threshold_[pixel**2],#_24_FLUX_ISO_Isophotal_flux_[count],#_25_FLUXERR_ISO_RMS_error_for_isophotal_flux_[count],#_26_MAG_ISO_Isophotal_magnitude_[mag],#_27_MAGERR_ISO_RMS_error_for_isophotal_magnitude_[mag],#_28_FLUX_ISOCOR_Corrected_isophotal_flux_[count],#_29_FLUXERR_ISOCOR_RMS_error_for_corrected_isophotal_flux_[count],#_30_MAG_ISOCOR_Corrected_isophotal_magnitude_[mag],#_31_MAGERR_ISOCOR_RMS_error_for_corrected_isophotal_magnitude_[mag],#_32_FLUX_AUTO_Flux_within_a_Kron-like_elliptical_aperture_[count],#_33_FLUXERR_AUTO_RMS_error_for_AUTO_flux_[count],#_34_MAG_BEST_Best_of_MAG_AUTO_and_MAG_ISOCOR_[mag],#_35_MAGERR_BEST_RMS_error_for_MAG_BEST_[mag],#_36_FLUX_APER_Flux_vector_within_fixed_circular_aperture(s)_[count],#_37_FLUXERR_APER_RMS_error_vector_for_aperture_flux(es)_[count],#_38_MU_THRESHOLD_Analysis_threshold_above_background_[mag_*_arcsec**(-2)],#_39_MU_MAX_Peak_surface_brightness_above_background_[mag_*_arcsec**(-2)],#_40_X2_IMAGE_Variance_along_x_[pixel**2],#_41_Y2_IMAGE_Variance_along_y_[pixel**2],#_42_XY_IMAGE_Covariance_between_x_and_y_[pixel**2],#_43_X2_WORLD_Variance_along_X-WORLD_(alpha)_[deg**2],#_44_Y2_WORLD_Variance_along_Y-WORLD_(delta)_[deg**2],#_45_XY_WORLD_Covariance_between_X-WORLD_and_Y-WORLD_[deg**2]
23,0,0.6067425,+0.7564441,512.9793,135.9478,4.65536,4.52766,-24.13,0.654,512,133,514,137,513.0853,135.4111,513.0853,135.4111,24.6317,5.5343,24.4164,5.0142,11,0.01626411,0.0925355,24.8719,6.1789,0.02302854,0.1029861,24.4943,4.8567,0.0202926,0.1034124,24.6317,5.5343,0.02474314,0.1142412,28.7306,26.2288,5.3262330378e-01,1.4137312492e+00,-3.5325291127e-01,8.4006736949e-08,2.2297129224e-07,-5.5725980408e-08
24,0,0.1740185,+0.7546675,1602.4102,140.5191,6.90458,5.34202,-33.61,0.428,1601,139,1604,142,1602.4424,140.4314,1602.4424,140.4314,24.3137,4.7789,24.4882,5.1831,11,0.02633209,0.117736,24.3488,4.8557,0.03046283,0.1203067,24.1906,4.2889,0.02719719,0.1196791,24.3137,4.7789,0.02315981,0.1105341,28.5680,26.7762,9.1285147908e-01,5.0245430953e-01,-7.5764297891e-02,1.4400706597e-07,7.9252247156e-08,-1.1956984930e-08
25,0,359.4618014,+0.7439204,3395.4455,167.5053,9.27654,7.86399,64.13,0.413,3393,165,3396,169,3394.8794,167.2657,3394.8793,167.2657,24.5352,5.2929,24.6133,5.4914,10,0.01746426,0.09588652,24.7946,5.9626,0.02249057,0.1020147,24.5200,4.9260,0.02217701,0.1080863,24.5352,5.2929,0.02063814,0.1043581,28.6822,26.9087,1.1888797578e+00,1.2459500406e+00,9.0383344674e-01,1.8752323635e-07,1.9652662987e-07,1.4257974529e-07
26,0,0.8018031,+0.7371710,21.8429,184.4005,17.42763,6.47065,-29.54,0.541,12,181,23,187,21.4761,185.4627,21.4761,185.4627,24.8223,6.0410,24.6321,5.5392,21,0.03192085,0.1296369,24.1398,4.4105,0.04436978,0.1429594,23.7823,3.4991,0.01702541,0.09470627,24.8223,6.0410,0.02028463,0.1034629,28.6739,26.3528,9.6698373599e-01,1.0190479142e+00,7.2508276923e-01,1.5249103086e-07,1.6068576605e-07,1.1431813186e-07
27,0,0.6369065,+0.7237657,437.0330,218.2228,14.84910,12.45363,-33.27,0.513,435,214,439,220,437.2809,217.9631,437.2809,217.9631,23.7434,3.6775,24.0347,4.2047,14,0.02190823,0.1073972,24.5485,5.3237,0.02990574,0.1173911,24.2106,4.2630,0.04598821,0.1557306,23.7434,3.6775,0.03516485,0.1361477,28.6666,26.4085,1.5071208277e+00,2.5552147075e+00,-9.9207222607e-01,2.3770512349e-07,4.0301933380e-07,-1.5650151205e-07
28,0,0.8032957,+0.7202492,18.0845,227.0114,5.30141,5.04284,-84.68,0.656,16,226,19,229,17.8524,227.2489,17.8524,227.2489,24.6399,5.5543,24.6167,5.4999,11,0.01691967,0.09438141,24.8290,6.0579,0.02334173,0.1036964,24.4797,4.8246,0.02013898,0.103,24.6399,5.5543,0.02057439,0.1041969,28.6739,26.3377,7.7681901270e-01,9.0235662316e-01,-3.5018892284e-01,1.2250323699e-07,1.4231556606e-07,-5.5246939324e-08
29,0,0.6151031,+0.6900935,491.9291,303.0175,3.64308,3.46875,-7.41,0.678,490,302,493,306,491.7171,303.3990,491.7171,303.3990,24.3141,4.7799,23.9193,3.9866,12,0.02400876,0.1124242,24.4491,5.0853,0.02926634,0.1169372,24.2341,4.3392,0.02718743,0.1196629,24.3141,4.7799,0.03911058,0.1435717,28.6177,25.7053,8.6869285091e-01,1.1642806125e+00,-5.8592575266e-01,1.3701566550e-07,1.8364410722e-07,-9.2432208741e-08
30,0,0.1792306,+0.6867155,1589.2887,311.6145,5.04502,3.66362,47.91,0.646,1587,309,1591,313,1589.0999,311.3190,1589.0998,311.3190,23.5126,3.3041,23.5249,3.3238,18,0.05106293,0.1639504,23.6297,3.4869,0.05703238,0.1659794,23.5097,3.1605,0.05688132,0.1730588,23.5126,3.3041,0.05623974,0.1721288,28.5451,25.9368,9.9943309893e-01,1.1340375615e+00,4.9458139293e-01,1.5767028606e-07,1.7887859144e-07,7.8013894727e-08
31,0,0.2290500,+0.6845169,1463.8675,317.1448,4.88809,4.02493,-63.38,0.643,1462,316,1465,319,1463.5507,317.2403,1463.5506,317.2403,24.4941,5.1928,24.2047,4.5476,11,0.02250128,0.1088372,24.5195,5.2529,0.02722266,0.112888,24.3127,4.5035,0.0230344,0.1101404,24.4941,5.1928,0.03006891,0.1259132,28.5346,26.0876,7.0251544280e-01,6.3521861238e-01,-2.2585897717e-01,1.1082737455e-07,1.0019978086e-07,-3.5634077836e-08
32,0,359.3889046,+0.6491246,3578.9803,406.1771,4.90979,4.46061,76.67,0.624,3578,405,3580,408,3579.0334,406.3170,3579.0336,406.3170,24.3535,4.8670,24.6537,5.5948,11,0.0215952,0.1066239,24.5641,5.3620,0.02650189,0.11119,24.3418,4.5564,0.02621886,0.1175029,24.3535,4.8670,0.01988422,0.1024391,28.5838,26.2199,5.4570819837e-01,7.3964887179e-01,9.3790365956e-02,8.6074178832e-08,1.1666443304e-07,1.4803788181e-08
33,0,359.2642182,+0.6487738,3892.9198,407.0187,4.86231,4.41066,-5.04,0.599,3891,406,3894,408,3892.6868,407.0909,3892.6868,407.0908,24.8642,6.1587,24.5499,5.3330,11,0.01606512,0.09196784,24.8853,6.2170,0.02294404,0.102799,24.4983,4.8657,0.01638034,0.09289247,24.8642,6.1587,0.02187916,0.1074421,28.7433,26.4190,8.5065820204e-01,5.1880579268e-01,-1.1007694845e-01,1.3416003189e-07,8.1823030403e-08,-1.7341398660e-08
34,0,0.7757972,+0.6445534,87.3246,417.6307,16.10072,13.49657,40.59,0.614,85,416,89,419,86.9165,417.0549,86.9165,417.0549,23.9705,4.0811,23.9732,4.0870,12,0.01773216,0.09662157,24.7781,5.9176,0.02511745,0.1075557,24.4001,4.6504,0.03730879,0.1402018,23.9705,4.0811,0.03721648,0.1400574,28.5751,26.6257,1.4861675339e+00,8.0006697720e-01,5.3277673027e-01,2.3438000450e-07,1.2617105289e-07,8.3989641844e-08
35,0,0.5501235,+0.6300684,655.5312,454.1766,3.58183,2.63743,27.36,0.676,653,452,658,457,655.5804,454.2442,655.5805,454.2442,22.7670,2.3437,22.7878,2.3666,24,0.1120591,0.2428672,22.7764,2.3537,0.1180842,0.2434751,22.7195,2.2392,0.1130308,0.2439364,22.7670,2.3437,0.110882,0.2416348,28.5582,25.2535,1.6066183037e+00,1.1680819196e+00,6.8487197375e-01,2.5342368904e-07,1.8423343884e-07,1.0800158220e-07
36,0,0.8061343,+0.6184237,10.9369,483.4145,9.24852,8.68405,-75.70,0.351,9,482,12,485,10.8503,483.4335,10.8503,483.4335,24.7179,5.7575,24.6898,5.6888,11,0.0137096,0.08496083,25.0574,6.7301,0.02252544,0.1020452,24.5183,4.9198,0.01874316,0.09936854,24.7179,5.7575,0.01923482,0.1007571,28.6740,27.7195,7.5932609147e-01,8.4045690986e-01,2.5802489242e-01,1.1974926992e-07,1.3254859694e-07,4.0675204901e-08
37,0,359.2151827,+0.6050687,4016.3874,517.0506,13.18147,10.05491,-35.09,0.434,4014,516,4019,521,4016.2703,517.7458,4016.2701,517.7458,24.3924,4.9684,24.5562,5.3485,13,0.01282437,0.08217621,25.1299,6.9589,0.03092807,0.1175156,24.1741,4.1264,0.02529542,0.1157247,24.3924,4.9684,0.02175326,0.1071331,29.0100,27.8001,1.9579560020e+00,3.1238579895e+00,-1.5531156311e+00,3.0878665646e-07,4.9266180222e-07,-2.4490453063e-07
38,0,359.2481047,+0.6074405,3933.4921,511.0901,9.36893,6.84537,-6.03,0.415,3931,510,3935,512,3933.1982,511.1754,3933.1984,511.1754,24.8585,6.1444,25.5224,8.3605,10,0.00965088,0.07128759,25.4386,8.0219,0.02463288,0.1041281,24.4212,4.5907,0.01646575,0.09315973,24.8585,6.1444,0.008934127,0.06877875,28.8847,26.9944,1.1275469629e+00,5.0827272861e-01,-2.6479871769e-01,1.7782926524e-07,8.0160430964e-08,-4.1738817830e-08
39,0,0.4508047,+0.6046674,905.5836,518.1567,7.09874,5.61095,-53.02,0.433,904,517,907,520,905.4974,518.1777,905.4974,518.1778,24.3752,4.9161,24.1834,4.5031,11,0.02189912,0.1073714,24.5489,5.3247,0.0267411,0.1117551,24.3321,4.5386,0.02569965,0.1163375,24.3752,4.9161,0.03066579,0.1271544,28.5743,26.8678,6.8921908271e-01,7.3546133385e-01,-2.5833583776e-01,1.0872319768e-07,1.1601548781e-07,-4.0760078783e-08
40,0,359.2301852,+0.6033603,3978.6120,521.3576,13.44961,13.10962,50.88,0.365,3976,520,3980,523,3978.1589,521.3401,3978.1590,521.3401,24.1348,4.4058,24.5499,5.3329,10,0.009303461,0.06999335,25.4784,8.1704,0.0264731,0.1061272,24.3430,4.3536,0.03206939,0.1301031,24.1348,4.4058,0.02188041,0.1074448,28.9454,28.0211,1.1556680895e+00,1.2018352562e+00,-4.5953981038e-02,1.8226159776e-07,1.8955489181e-07,-7.2219129047e-09
41,0,0.7522762,+0.6003511,146.5489,528.9409,10.21496,8.71444,-4.75,0.474,145,527,149,530,147.0686,528.6423,147.0686,528.6423,24.8049,5.9934,24.4114,5.0028,11,0.01554695,0.09047302,24.9209,6.3198,0.02275128,0.102384,24.5075,4.8872,0.01729992,0.09547518,24.8049,5.9934,0.02485583,0.1145006,28.6708,26.9706,1.5106602280e+00,6.8573195297e-01,-5.8164741499e-01,2.3825199222e-07,1.0816877733e-07,-9.1769465354e-08
42,0,359.2173965,+0.5919308,4010.8134,550.1324,6.19484,5.05003,2.54,0.497,3990,549,4014,564,4011.6877,550.4924,4011.6876,550.4924,24.9076,6.2910,25.3973,7.8901,24,0.0217686,0.1070662,24.5554,5.3414,0.06764051,0.1668233,23.3245,2.6784,0.01573864,0.09117076,24.9076,6.2910,0.01002492,0.07283364,29.0599,26.3770,2.0379667278e+00,7.3296956698e-01,6.6945653496e-01,3.2140712494e-07,1.1562061811e-07,1.0562941179e-07
43,0,0.8053049,+0.5921911,13.0253,549.4687,15.15273,13.43582,40.14,0.366,11,547,15,549,12.5831,548.2955,12.5831,548.2955,24.1546,4.4424,23.9188,3.9857,10,0.01351088,0.08434157,25.0733,6.7793,0.02051737,0.09727522,24.6197,5.1489,0.03149033,0.1288145,24.1546,4.4424,0.03912856,0.1436047,28.6740,27.5063,1.3999947760e+00,5.9012033857e-01,2.3222720603e-01,2.2078796010e-07,9.3068791332e-08,3.6593246617e-08
44,0,0.7888706,+0.5888170,54.4065,557.9707,11.12480,9.22710,42.39,0.357,53,556,56,559,54.5845,557.9311,54.5845,557.9311,24.8291,6.0603,24.6993,5.7137,10,0.01048311,0.07429628,25.3488,7.6967,0.02214597,0.1006342,24.5368,4.9349,0.01691882,0.09441361,24.8291,6.0603,0.01906751,0.100319,28.7650,27.5748,7.4015967913e-01,8.4600782387e-01,2.4804468019e-01,1.1672987688e-07,1.3342874622e-07,3.9104018158e-08
45,0,0.8040796,+0.5843566,16.1106,569.1965,6.13705,4.99483,44.03,0.492,15,568,17,571,16.1413,569.2686,16.1413,569.2686,24.7943,5.9637,24.3427,4.8466,10,0.01628357,0.09258948,24.8706,6.1751,0.02172612,0.1001098,24.5575,5.0041,0.01746887,0.09592927,24.7943,5.9637,0.02647986,0.1181744,28.6740,26.5649,5.7350410261e-01,7.4625162398e-01,1.4864327923e-01,9.0445590705e-08,1.1769665724e-07,2.3430226879e-08
46,0,0.8063333,+0.5816181,10.4358,576.0913,13.06704,10.95283,-67.34,0.467,9,573,11,578,10.0786,575.8582,10.0786,575.8582,24.3146,4.7815,24.3786,4.9275,11,0.01372892,0.08502062,25.0559,6.7254,0.0225226,0.1020369,24.5185,4.9200,0.02717537,0.119649,24.3146,4.7815,0.02561949,0.1162427,28.6740,26.7472,5.9208439710e-01,2.0870203597e+00,-3.3707791790e-01,9.3375698788e-08,3.2917603837e-07,-5.3175325223e-08
47,0,359.2348894,+0.5798679,3966.7671,580.5126,12.58322,8.79692,-16.33,0.349,3965,580,3969,583,3966.5146,580.7830,3966.5147,580.7830,24.8148,6.0299,25.2753,7.4568,11,0.01077242,0.07531573,25.3192,7.5928,0.02645866,0.1084572,24.3436,4.4516,0.01714338,0.09518657,24.8148,6.0299,0.01121712,0.07702013,29.0023,27.7329,1.8489713597e+00,8.3928941489e-01,-6.5847149014e-01,2.9160690867e-07,1.3236295039e-07,-1.0381409382e-07
48,0,0.7254703,+0.5756935,214.0434,591.0365,2.78497,2.70568,79.17,0.705,213,590,216,593,214.2531,591.2778,214.2531,591.2778,23.8594,3.8764,24.1911,4.5192,14,0.03328593,0.1323723,24.0943,4.3188,0.03857165,0.1353299,23.9343,3.8103,0.04132832,0.1475171,23.8594,3.8764,0.03044743,0.126702,28.6851,25.2574,7.5574988749e-01,7.2725054973e-01,1.9531479152e-01,1.1919612445e-07,1.1470412708e-07,3.0790612840e-08
49,0,359.2096167,+0.5692711,4030.4025,607.1863,13.76651,13.59729,59.44,0.351,4010,603,4040,624,4029.9187,606.6689,4029.9188,606.6689,22.5183,2.0909,23.4294,3.1808,64,0.06035981,0.1782818,23.4481,3.2077,0.1645728,0.266516,22.3591,1.7587,0.1421279,0.273648,22.5183,2.0909,0.06140761,0.1798561,28.6740,27.7511,1.4874595855e+00,3.2727347734e+00,-9.9056179065e-01,2.3458703074e-07,5.1616845637e-07,-1.5619635395e-07
50,0,359.2331495,+0.5712892,3971.1482,602.1128,12.41117,10.43090,-88.11,0.398,3970,600,3972,604,3970.9661,601.9307,3970.9661,601.9307,24.6707,5.6417,24.6296,5.5330,12,0.01048428,0.07430378,25.3487,7.6967,0.03805191,0.1207709,23.9491,3.4468,0.0195761,0.1016974,24.6707,5.6417,0.02033014,0.1035782,29.0418,27.7770,5.6664428165e-01,1.8657893517e+00,-3.5605211846e-01,8.9367312476e-08,2.9427574825e-07,-5.6144453145e-08
51,0,359.2219878,+0.5717246,3999.2526,601.0126,10.99294,10.87804,18.51,0.445,3998,600,4000,603,3999.2065,601.3101,3999.2066,601.3100,25.4622,8.1343,25.5052,8.2943,10,0.006764401,0.05968853,25.8244,9.5828,0.1283738,0.1177039,22.6288,0.9957,0.009443536,0.07073305,25.4622,8.1343,0.009076395,0.06932088,29.1096,28.3006,5.5025945474e-01,1.1926745273e+00,2.3508561002e-01,8.6782284408e-08,1.8811962480e-07,3.7089060033e-08
52,0,0.8068434,+0.5704791,9.1515,604.1390,11.99038,9.57434,-88.42,0.356,8,603,25,623,9.0336,604.1907,9.0336,604.1907,24.7120,5.7446,24.3281,4.8140,19,0.02782911,0.1210441,24.2888,4.7236,0.03966387,0.13516,23.9040,3.7007,0.01884598,0.09968957,24.7120,5.7446,0.02683872,0.1189708,28.6740,26.9786,5.0248583484e-01,9.1272577329e-01,-9.0376790771e-03,7.9245682455e-08,1.4395798751e-07,-1.4364878112e-09
53,0,359.2217530,+0.5597860,3999.8439,631.0736,7.51914,5.88400,5.81,0.353,3998,630,4001,633,3999.6045,631.1705,3999.6044,631.1705,25.2911,7.5099,25.3264,7.6354,11,0.009291485,0.0699501,25.4798,8.1759,0.04024007,0.118353,23.8884,3.1941,0.01105455,0.07644466,25.2911,7.5099,0.01070092,0.07523582,29.1203,27.2228,8.7788690002e-01,7.3665685049e-01,2.9571544743e-01,1.3845346945e-07,1.1619634072e-07,4.6658391231e-08
54,0,0.7977421,+0.5585605,32.0683,634.1529,1.61104,0.98619,1.06,0.997,29,631,34,634,31.9187,633.1097,31.9187,633.1098,23.2227,2.8909,99.0000,99.0000,16,0.3699432,0.4412607,21.4797,1.2954,0.3726138,0.4412753,21.4719,1.2861,0.07429034,0.1977618,23.2227,2.8909,-0.9521548,0.00533332,28.6740,23.1560,1.2127264527e+00,4.5479974948e-01,1.4044588535e-02,1.9125826481e-07,7.1732938522e-08,2.1890956091e-09
55,0,0.7626858,+0.5571957,120.3383,637.6010,11.77722,8.79159,70.93,0.561,119,635,122,639,120.4212,637.4045,120.4212,637.4045,24.3935,4.9590,24.2616,4.6685,11,0.01716251,0.09505609,24.8135,6.0149,0.0234697,0.1039919,24.4737,4.8120,0.02527048,0.115392,24.3935,4.9590,0.02853445,0.1226642,28.6827,26.5835,6.8060709401e-01,1.3011519373e+00,1.7854087319e-01,1.0734173051e-07,2.0522405626e-07,2.8145784898e-08
56,0,359.2233688,+0.5545036,3995.7753,644.3750,9.93726,8.07751,82.36,0.375,3994,643,3998,646,3995.8599,643.9868,3995.8599,643.9868,24.9353,6.3745,25.0095,6.5943,11,0.009905359,0.07222263,25.4103,7.9183,0.03163307,0.113433,24.1496,3.8943,0.01534262,0.09005667,24.9353,6.3745,0.01432847,0.08700393,29.1133,27.0313,1.0321378513e+00,9.2015841259e-01,-8.2468910679e-02,1.6278123608e-07,1.4513206683e-07,-1.2985614067e-08
57,0,0.7919018,+0.5530406,46.7739,648.0536,14.42161,13.73774,15.75,0.349,45,646,49,650,47.5374,647.7015,47.5374,647.7015,23.8145,3.7994,23.9076,3.9652,12,0.01594162,0.09161516,24.8937,6.2412,0.02457585,0.1064876,24.4237,4.7057,0.04307425,0.1506961,23.8145,3.7994,0.03953471,0.1443474,28.6740,27.5387,1.4477763341e+00,1.0567881424e+00,3.4265252493e-01,2.2832964129e-07,1.6667573430e-07,5.4012114105e-08
58,0,359.2140041,+0.5524275,4019.3551,649.5994,9.66219,8.30693,40.28,0.354,4018,648,4020,651,4019.1523,649.3870,4019.1524,649.3870,24.6776,5.6574,25.0524,6.7263,11,0.008687323,0.06763902,25.5528,8.4555,0.06522769,0.124663,23.3639,2.0756,0.01945169,0.1013316,24.6776,5.6574,0.01377372,0.08530949,29.1773,27.1138,5.7462517499e-01,1.0095666178e+00,1.5241695675e-01,9.0624948862e-08,1.5923856553e-07,2.4051032320e-08
59,0,359.2074561,+0.5423563,4035.8427,674.9561,14.53566,13.75917,-39.41,0.357,4024,671,4051,701,4034.6213,677.6054,4034.6213,677.6054,22.6342,2.2057,23.5236,3.3219,47,0.05375793,0.1682422,23.5739,3.3988,0.09830308,0.2131916,22.9186,2.3552,0.1277342,0.2594284,22.6342,2.2057,0.05630685,0.1722311,28.6740,27.1360,5.3425190876e+00,2.7276464321e+00,-3.3230545618e+00,8.4257440812e-07,4.3015554026e-07,-5.2399919359e-07
60,0,359.1994563,+0.5481478,4055.9860,660.3706,11.03952,9.15278,-31.27,0.604,4053,660,4073,682,4055.2634,661.0781,4055.2633,661.0781,23.4740,3.2468,23.6582,3.5344,35,0.04600024,0.155626,23.7431,3.6741,0.07162246,0.1818189,23.2624,2.7569,0.05893719,0.1762035,23.4740,3.2468,0.04974351,0.1618927,28.6740,26.3601,1.5750334150e+00,6.6122765980e-01,-2.7256869207e-01,2.4839769011e-07,1.0428697082e-07,-4.2955715172e-08
61,0,0.8042778,+0.5474886,15.6117,662.0291,1.98828,0.90541,-33.56,0.997,12,661,17,664,15.6117,662.0291,15.6117,662.0291,99.0000,99.0000,99.0000,99.0000,12,0.3509554,0.4297864,21.5369,1.3299,0.3529088,0.4297947,21.5308,1.3226,-0.2447742,0.002834127,99.0000,99.0000,-3.210835,0.005330496,28.6740,23.3748,1.0748565810e+00,6.3760066239e-01,-5.1785310312e-01,1.6951448598e-07,1.0057690453e-07,-8.1697109694e-08
62,0,359.2265936,+0.5414907,3987.6555,677.1417,10.30827,9.25782,11.90,0.463,3985,676,3989,678,3987.3110,677.0189,3987.3110,677.0188,25.4352,8.0307,25.2011,7.2051,13,0.009673217,0.07137528,25.4361,8.0132,0.1835769,0.1407565,22.2405,0.8327,0.009681024,0.07158837,25.4352,8.0307,0.01201078,0.07968563,29.0708,28.1254,1.5195209793e+00,5.7604316712e-01,1.0629179361e-02,2.3964955817e-07,9.0858685654e-08,1.7070262858e-09
63,0,0.7750763,+0.5337750,89.1398,696.5687,13.33843,11.76920,67.31,0.402,87,694,90,700,88.7631,696.9330,88.7631,696.9330,24.2152,4.5715,24.3230,4.8026,15,0.01680545,0.09406773,24.8364,6.0788,0.03168066,0.1209602,24.1480,4.1465,0.02977927,0.1253563,24.2152,4.5715,0.02696598,0.1192518,28.8121,27.7177,9.7082754132e-01,3.1255124374e+00,-3.6067744791e-01,1.5311315538e-07,4.9299189035e-07,-5.6905934255e-08
64,0,0.7879136,+0.5345727,56.8162,694.5562,8.67971,7.64496,11.34,0.416,56,692,59,696,57.4050,694.1227,57.4050,694.1227,25.1093,6.8973,25.6101,8.7074,13,0.0173831,0.09566746,24.7997,5.9768,0.02664048,0.11086,24.3361,4.5192,0.01307033,0.08301155,25.1093,6.8973,0.008240516,0.06607161,28.8936,27.6498,1.0729412315e+00,1.0051576362e+00,-4.0547686517e-01,1.6921585267e-07,1.5854990786e-07,-6.3973585574e-08
65,0,359.2019493,+0.5329290,4049.7086,698.6917,13.57815,13.01304,26.10,0.369,4041,696,4051,728,4047.5173,698.6569,4047.5174,698.6569,23.1113,2.7476,23.4631,3.2305,28,0.03425604,0.1343001,24.0632,4.2576,0.0574674,0.1630268,23.5014,3.0808,0.08231157,0.2082506,23.1113,2.7476,0.05953521,0.1770954,28.6740,27.1001,7.3907780962e-01,2.4828527442e+00,4.5757236070e-01,1.1656049380e-07,3.9162389283e-07,7.2183031057e-08
66,0,359.2070213,+0.5276734,4036.9377,711.9266,13.02628,12.29293,-84.30,0.355,4033,707,4046,723,4036.1665,712.7968,4036.1666,712.7968,23.3482,3.0642,23.3812,3.1108,40,0.04728651,0.15779,23.7132,3.6239,0.08270408,0.195607,23.1062,2.5685,0.06617999,0.1867297,23.3482,3.0642,0.06419727,0.1838924,28.6740,27.5266,2.0195888652e+00,4.6825396530e-01,-3.1117889636e-02,3.1851278370e-07,7.3856410358e-08,-4.8673494745e-09
67,0,0.7840978,+0.5302811,66.4240,705.3633,12.24555,9.72122,-55.09,0.425,65,703,68,708,66.5749,705.3690,66.5749,705.3690,24.7684,5.9000,24.8093,6.0115,12,0.01480402,0.08828704,24.9741,6.4766,0.02460038,0.106655,24.4226,4.7084,0.01789124,0.09719858,24.7684,5.9000,0.01723028,0.09537795,28.8617,27.7741,9.7618169677e-01,1.6344004838e+00,-7.3456361576e-01,1.5395645969e-07,2.5780690943e-07,-1.1587554413e-07
68,0,359.2781190,+0.5312047,3857.9191,703.0569,5.25246,4.81177,86.75,0.573,3857,701,3859,705,3857.9553,702.9642,3857.9554,702.9642,24.0220,4.1782,23.8323,3.8299,15,0.03068713,0.1271019,24.1826,4.4981,0.03712468,0.1318306,23.9758,3.8564,0.03557865,0.1368828,24.0220,4.1782,0.04237241,0.1494312,28.7079,26.1724,5.6071109238e-01,1.3805626790e+00,1.2704398015e-02,8.8436362589e-08,2.1776097993e-07,2.0141682106e-09
69,0,359.2394285,+0.5286254,3955.3380,709.5397,9.79527,8.15550,-60.63,0.482,3954,707,3956,711,3955.3601,709.1227,3955.3600,709.1227,24.6538,5.5942,24.5944,5.4436,11,0.01203939,0.0796196,25.1985,7.1820,0.0235519,0.1041799,24.4699,4.8038,0.01988343,0.1024235,24.6538,5.5942,0.02100104,0.105269,28.9100,26.9227,3.9620878290e-01,1.7450334104e+00,-1.7096634464e-01,6.2488627684e-08,2.7524224865e-07,-2.6957772112e-08
70,0,359.3973543,+0.5308701,3557.7060,703.9315,7.14126,4.38644,-5.31,0.592,3556,703,3561,705,3557.9707,703.9228,3557.9707,703.9228,23.9957,4.1279,23.9626,4.0671,15,0.02977313,0.1251952,24.2154,4.5666,0.03639454,0.1303592,23.9974,3.8899,0.03645059,0.1385508,23.9957,4.1279,0.03757969,0.1407378,28.6784,26.3618,1.7136742420e+00,5.0796682105e-01,-1.2732019504e-01,2.7030981630e-07,8.0125212364e-08,-2.0056999154e-08
71,0,0.7976998,+0.5273220,32.1747,712.8099,11.14712,7.91253,-83.31,0.372,38,712,41,717,39.2480,713.9545,39.2480,713.9545,23.3765,3.1046,23.7182,3.6337,16,0.02061087,0.1041722,24.6148,5.4889,0.03271939,0.122928,24.1130,4.0801,0.06447488,0.1843192,23.3765,3.1046,0.04706639,0.1574807,28.6740,27.6958,9.0846665133e-01,2.1445675559e+00,-6.4341043993e-01,1.4327558447e-07,3.3827226568e-07,-1.0149693446e-07
72,0,0.7914264,+0.5262948,47.9710,715.3983,15.69232,13.30733,21.12,0.467,46,714,50,717,47.7188,715.6660,47.7188,715.6659,23.6363,3.4993,23.8979,3.9476,12,0.0142101,0.08649864,25.0185,6.6106,0.02479955,0.1071133,24.4139,4.6906,0.05075455,0.1635399,23.6363,3.4993,0.03988732,0.1449888,28.6740,27.9075,1.6415150353e+00,6.8715837107e-01,4.7668817488e-01,2.5888659928e-07,1.0837511679e-07,7.5150602534e-08
